"uri","target_context","is_slang","synthetic"
"https://sivanandayogafarm.org/blog/why-meditate-seeking-beyond-the-pattern-of-the-mind/","by itself you push it and you have the laundry washed everything is done automatically so you have a lot of","0","0"
"http://www.google.com/patents/US7838111?dq=actionscript","late in the process a chemical that will not be washed out with the water can be placed in the sheet","0","0"
"https://blogternator.com/2018/06/11/kabali-overcooked-yet-underdone/","it resembles a shirt that has been carelessly albeit repeatedly washed by a dhobi before his donkey chews away a good","0","0"
"https://anotherparade.com/2016/06/02/used-to-cry-bout-some-crazy-shit/","first time in years i m just getting my hair washed and maybe trimmed there is still a chance i may","0","0"
"http://www.latimes.com/food/dailydish/la-dd-easy-dinner-recipes-comforting-gratins-and-bread-pudding-ideas-20131121-story.html","more for buttering the dish pound spinach about bunches stemmed washed and drained cups heavy cream freshly ground black pepper clean","0","0"
"https://peggyshope4u.com/christmas-prayer-bertha-promise/","raymond away from his wife thirty minutes later as she washed nettie s hair and body she heard the front door","0","0"
"https://www.halachipedia.com/index.php?title=Milk_and_Meat_in_the_Kitchen&amp;diff=22701&amp;oldid=18237","and meat foods touched and were cooked separately without being washed beforehand some say that it is kosher while others are","0","0"
"https://venturebeat.com/2019/09/10/iphone-11-hands-on-a-mainstream-smartphone-with-night-mode-for-low-light-shooting/","the camera automatically brightens parts of a picture that are washed out particularly when a subject is backlit or an image","0","0"
"https://www.kellymccartney.com/2021/01/22/in-conversation-elizabeth-cook/","that perfect girls of pop is just sort of getting washed away in this high-tech new world and not being able","0","0"
"https://science.wonderhowto.com/how-to/make-tcpo-for-making-glow-sticks-276383/","mixed with triethylammonium chloride at this point the mixture is washed with methanol or ethanol to remove the triethylammonium chloride and","0","0"
"http://www.eurobricks.com/forum/index.php?showtopic=15308","i'm sorry boss i was really busy this week washed your hair and trimmed my nails oh well sure that","0","0"
"http://www.yesmagazine.org/planet/the-state-of-the-earth-2010?b_start:int=0&-C=","a lot of the personal like ease and comfort get washed aside for the sake of the mission he s achieved","0","0"
"https://www.breathetrue.com/post/2018/04/08/loving-the-divide","halves of the broken rock we are the water being washed clean we are the crack where the light enters and","0","0"
"https://www.cowgirlcreamery.com/products/classic-cowgirl-collection--2","milk from john taverna's chileno valley jersey dairy it is washed in an organic white wine and rolled in a mix","0","0"
"http://sidsavara.com/personal-productivity/more-time-168-hours","t have to spend time on anything for years i cooked my own food washed my own laundry and spent time","0","0"
